order_item_id,order_id,order_date,customer_id,product_id,quantity,unit_price,channel
2467,690,2026-06-01,80.0,50.0,4,329.16,web
2468,1119,2026-06-01,2.0,12.0,7,449.11,web
2469,1199,2026-06-01,94.0,46.0,7,123.65,web
2470,965,2026-06-01,11.0,27.0,3,519.19,store
2471,1,2026-06-01,98.0,49.0,5,49.04,web
2472,288,2026-06-01,64.0,49.0,1,54.85,web
2473,1609,2026-06-01,97.0,13.0,8,521.32,store
2474,1137,2026-06-01,45.0,15.0,6,102.45,web
2475,750,2026-06-01,80.0,33.0,6,390.66,web
2476,349,2026-06-01,56.0,37.0,10,492.97,mobile
2477,249,2026-06-01,48.0,20.0,2,506.81,web
2478,1600,2026-06-01,5.0,20.0,6,412.4,store
2479,1614,2026-06-01,79.0,14.0,3,49.14,store
2480,419,2026-06-01,79.0,27.0,5,516.59,web
2481,1123,2026-06-01,65.0,43.0,9,411.52,store
2482,1567,2026-06-01,43.0,33.0,7,395.93,web
2483,1126,2026-06-01,25.0,10.0,8,432.91,web
2484,1254,2026-06-01,47.0,40.0,4,109.74,web
2485,409,2026-06-01,85.0,22.0,2,64.07,web
2486,115,2026-06-01,43.0,11.0,10,222.64,web
2487,451,2026-06-01,66.0,17.0,5,451.55,web
2488,1405,2026-06-01,50.0,3.0,9,271.33,store
2489,1646,2026-06-01,8.0,42.0,5,333.4,store
2490,175,2026-06-01,99.0,31.0,10,25.88,store
2491,1307,2026-06-01,96.0,39.0,1,507.14,mobile
2492,1554,2026-06-01,93.0,47.0,4,412.36,web
2493,1499,2026-06-01,32.0,37.0,9,479.41,store
2494,422,2026-06-01,16.0,14.0,2,42.66,store
2495,1033,2026-06-01,72.0,6.0,1,369.16,mobile
2496,17,2026-06-01,15.0,16.0,10,12.29,web
2497,26,2026-06-01,4.0,19.0,4,542.64,store
2498,90,2026-06-01,52.0,41.0,9,438.77,mobile
2499,1562,2026-06-01,79.0,6.0,9,434.68,web
2500,1282,2026-06-01,56.0,18.0,7,13.14,mobile
2501,736,2026-06-01,18.0,31.0,9,26.54,web
2502,1021,2026-06-01,46.0,19.0,4,435.91,web
2503,819,2026-06-01,16.0,43.0,7,383.13,mobile
2504,196,2026-06-01,75.0,30.0,10,331.86,store
2505,788,2026-06-01,57.0,48.0,5,515.61,mobile
2506,613,2026-06-01,60.0,27.0,6,607.6,store
2507,199,2026-06-01,80.0,35.0,3,569.8,store
2508,845,2026-06-01,7.0,22.0,6,56.48,store
2509,698,2026-06-01,15.0,13.0,1,409.64,store
2510,183,2026-06-01,68.0,37.0,7,490.0,web
2511,1226,2026-06-01,27.0,35.0,3,589.72,store
2512,854,2026-06-01,12.0,11.0,8,225.96,mobile
2513,1323,2026-06-01,71.0,7.0,8,68.57,web
2514,555,2026-06-01,83.0,4.0,7,699.96,store
2515,1027,2026-06-01,73.0,43.0,5,399.78,mobile
2516,1440,2026-06-01,93.0,35.0,3,546.39,mobile
2517,1601,2026-06-01,79.0,4.0,4,704.12,mobile
2518,891,2026-06-01,77.0,44.0,2,503.91,mobile
2519,1452,2026-06-01,79.0,3.0,5,257.92,store
2520,93,2026-06-01,47.0,42.0,3,388.5,web
2521,98,2026-06-01,10.0,34.0,1,284.72,mobile
2522,1411,2026-06-01,2.0,37.0,6,562.37,web
2523,827,2026-06-01,33.0,20.0,7,447.61,mobile
2524,1540,2026-06-01,91.0,8.0,7,178.5,web
2525,4,2026-06-01,55.0,47.0,1,407.43,web
2526,1306,2026-06-01,30.0,15.0,8,92.22,store
2527,1154,2026-06-01,70.0,33.0,2,359.75,store
2528,1176,2026-06-01,95.0,23.0,2,398.63,store
2529,496,2026-06-01,93.0,2.0,3,332.88,mobile
2530,1373,2026-06-01,25.0,1.0,2,103.95,mobile
2531,663,2026-06-01,30.0,13.0,1,419.78,mobile
2532,1415,2026-06-01,93.0,21.0,1,145.46,mobile
2533,539,2026-06-01,49.0,5.0,3,476.25,web
2534,879,2026-06-01,65.0,1.0,9,92.47,store
2535,934,2026-06-01,84.0,29.0,8,643.63,store
2536,247,2026-06-01,49.0,5.0,8,491.0,store
2537,1114,2026-06-01,88.0,33.0,2,413.04,web
2538,1287,2026-06-01,28.0,26.0,8,39.05,web
2539,1049,2026-06-01,49.0,11.0,5,280.05,store
2540,1496,2026-06-01,97.0,35.0,9,471.6,store
2541,1385,2026-06-01,68.0,6.0,2,466.58,store
2542,177,2026-06-01,94.0,27.0,5,623.88,mobile
2543,720,2026-06-01,46.0,31.0,6,25.11,mobile
2544,237,2026-06-01,92.0,9.0,4,418.87,store
2545,326,2026-06-01,59.0,7.0,1,73.44,mobile
2546,1476,2026-06-01,87.0,19.0,1,438.93,store
2547,437,2026-06-01,20.0,35.0,8,466.81,store
2548,1214,2026-06-01,40.0,43.0,1,447.5,mobile
2549,1044,2026-06-01,14.0,22.0,9,61.18,mobile
2550,389,2026-06-01,87.0,12.0,7,536.57,mobile
2551,621,2026-06-01,96.0,27.0,6,533.91,mobile
2552,1043,2026-06-01,57.0,30.0,10,326.84,store
2553,307,2026-06-01,13.0,10.0,8,485.14,store
2554,998,2026-06-01,76.0,15.0,4,99.22,web
2555,1319,2026-06-01,58.0,1.0,3,104.01,mobile
2556,1227,2026-06-01,77.0,3.0,3,262.27,web
2557,1475,2026-06-01,71.0,24.0,2,490.2,store
2558,836,2026-06-01,83.0,46.0,7,123.89,mobile
2559,762,2026-06-01,77.0,27.0,2,500.55,web
2560,50,2026-06-01,7.0,5.0,10,450.86,store
2561,1306,2026-06-01,58.0,45.0,2,428.02,store
2562,979,2026-06-01,39.0,31.0,8,22.94,store
2563,1150,2026-06-01,58.0,11.0,5,279.66,store
2564,921,2026-06-01,86.0,25.0,4,459.92,mobile
2565,743,2026-06-01,71.0,13.0,9,486.51,mobile
2566,959,2026-06-01,35.0,22.0,9,66.22,web
2567,926,2026-06-01,2.0,2.0,10,294.85,web
2568,1341,2026-06-01,30.0,22.0,5,62.84,web
2569,1040,2026-06-01,60.0,14.0,6,43.97,web
2570,542,2026-06-01,56.0,45.0,5,439.71,store
2571,1008,2026-06-01,25.0,40.0,10,115.93,web
2572,685,2026-06-01,69.0,6.0,10,382.69,mobile
2573,1012,2026-06-01,46.0,46.0,10,117.2,store
2574,737,2026-06-01,74.0,23.0,1,0.0,store
2575,470,2026-06-01,49.0,15.0,7,104.54,mobile
2576,269,2026-06-01,73.0,1.0,1,101.67,store
2577,687,2026-06-01,22.0,9.0,10,509.07,web
2578,466,2026-06-01,39.0,13.0,7,502.29,store
2579,1523,2026-06-01,26.0,14.0,9,46.72,store
2580,1157,2026-06-01,3.0,19.0,10,533.71,mobile
2581,243,2026-06-01,64.0,42.0,6,408.65,web
2582,72,2026-06-01,26.0,47.0,4,427.06,web
2583,925,2026-06-01,66.0,24.0,8,593.9,web
2584,317,2026-06-01,56.0,46.0,-9,131.48,mobile
2585,1154,2026-06-01,13.0,36.0,7,64.98,web
2586,672,2026-06-01,14.0,37.0,8,478.75,store
2587,377,2026-06-01,28.0,39.0,7,472.27,web
2588,769,2026-06-01,19.0,22.0,2,57.92,web
2589,1069,2026-06-01,41.0,11.0,3,278.83,mobile
2590,507,2026-06-01,13.0,14.0,6,46.68,mobile
2591,1532,2026-06-01,62.0,36.0,3,65.42,web
2592,1086,2026-06-01,41.0,16.0,6,10.48,store
2593,1308,2026-06-01,83.0,17.0,1,506.49,mobile
2594,1237,2026-06-01,,18.0,10,11.55,web
2595,83,2026-06-01,80.0,39.0,5,498.53,store
2596,9,2026-06-01,75.0,18.0,3,12.98,store
2597,1296,2026-06-01,5.0,4.0,7,564.68,mobile
2598,295,2026-06-01,73.0,1.0,10,100.23,web
2599,200,2026-06-01,45.0,14.0,9,48.03,mobile
2600,996,2026-06-01,93.0,6.0,5,357.7,web
2601,1655,2026-06-01,85.0,32.0,8,189.71,store
2602,457,2026-06-01,74.0,37.0,10,495.67,web
2603,114,2026-06-01,56.0,38.0,6,263.99,store
2604,1070,2026-06-01,28.0,49.0,3,52.48,mobile
2605,906,2026-06-01,32.0,30.0,4,425.62,store
2606,839,2026-06-01,70.0,45.0,4,394.13,store
2607,823,2026-06-01,97.0,28.0,2,577.55,mobile
2608,1380,2026-06-01,3.0,16.0,9,11.25,mobile
2609,355,2026-06-01,81.0,32.0,3,232.94,store
2610,1215,2026-06-01,26.0,44.0,9,453.76,mobile
2611,199,2026-06-01,61.0,25.0,9,571.04,store
2612,824,2026-06-01,63.0,17.0,8,499.68,web
2613,824,2026-06-01,47.0,19.0,3,523.15,mobile
2614,188,2026-06-01,9.0,25.0,9,494.35,store
2615,1528,2026-06-01,25.0,4.0,8,586.53,store
2616,831,2026-06-01,92.0,41.0,9,408.22,web
2617,167,2026-06-01,10.0,49.0,7,51.71,web
2618,57,2026-06-01,74.0,10.0,1,503.81,mobile
2619,552,2026-06-01,50.0,5.0,10,431.72,mobile
2620,1221,2026-06-01,8.0,6.0,6,357.26,mobile
2621,1365,2026-06-01,94.0,4.0,10,553.15,mobile
2622,536,2026-06-01,80.0,12.0,6,546.44,store
2623,96,2026-06-01,86.0,2.0,9,286.88,web
2624,767,2026-06-01,75.0,16.0,2,10.19,mobile
2625,164,2026-06-01,16.0,12.0,7,543.17,mobile
2626,39,2026-06-01,40.0,42.0,5,403.23,web
2627,89,2026-06-01,57.0,8.0,8,144.62,web
2628,1245,2026-06-01,22.0,45.0,3,390.36,mobile
2629,362,2026-06-01,16.0,25.0,4,505.36,mobile
2630,1271,2026-06-01,33.0,37.0,1,568.84,web
2631,138,2026-06-01,45.0,15.0,1,92.2,web
2632,382,2026-06-01,5.0,29.0,1,652.44,store
2633,670,2026-06-01,95.0,7.0,-7,74.24,mobile
2634,1622,2026-06-01,46.0,28.0,1,570.59,store
2635,955,2026-06-01,89.0,16.0,5,10.19,store
2636,490,2026-06-01,15.0,48.0,3,525.64,mobile
2637,1610,2026-06-01,93.0,7.0,5,62.71,web
2638,1440,2026-06-01,76.0,4.0,10,684.78,web
2639,478,2026-06-01,90.0,35.0,6,554.79,mobile
2640,108,2026-06-01,93.0,47.0,3,401.21,web
2641,599,2026-06-01,66.0,19.0,3,442.36,mobile
2642,1288,2026-06-01,47.0,43.0,10,366.3,mobile
2643,1327,2026-06-01,98.0,31.0,6,23.9,web
2644,829,2026-06-01,87.0,1.0,2,105.94,mobile
2645,778,2026-06-01,40.0,38.0,1,267.2,mobile
2646,87,2026-06-01,86.0,11.0,8,278.66,web
2647,1324,2026-06-01,2.0,46.0,3,138.84,store
2648,1083,2026-06-01,36.0,42.0,8,349.19,store
2649,818,2026-06-01,7.0,23.0,3,-22.09,mobile
2650,622,2026-06-01,22.0,7.0,8,77.84,mobile
2651,1511,2026-06-01,13.0,50.0,9,335.74,web
2652,774,2026-06-01,85.0,28.0,1,518.66,store
2653,1326,2026-06-01,86.0,28.0,3,559.53,mobile
2654,1510,2026-06-01,40.0,22.0,1,54.63,store
2655,559,2026-06-01,26.0,4.0,9,617.11,web
2656,343,2026-06-01,37.0,37.0,2,465.62,store
2657,491,2026-06-01,15.0,37.0,3,527.14,store
2658,1569,2026-06-01,25.0,21.0,7,139.16,mobile
2659,382,2026-06-01,89.0,4.0,3,593.29,mobile
2660,1634,2026-06-01,28.0,28.0,8,534.22,mobile
2661,282,2026-06-01,46.0,9.0,8,460.07,store
2662,1648,2026-06-01,92.0,16.0,4,11.07,web
2663,791,2026-06-01,38.0,32.0,6,199.81,web
2664,1397,2026-06-01,78.0,2.0,3,330.67,web
2665,316,2026-06-01,42.0,28.0,5,522.81,mobile
2666,928,2026-06-01,63.0,5.0,3,496.62,store
2667,234,2026-06-01,36.0,16.0,9,11.84,store
2668,503,2026-06-01,42.0,14.0,6,42.2,store
2669,1555,2026-06-01,76.0,1.0,1,110.74,web
2670,935,2026-06-01,18.0,8.0,4,175.84,store
2671,446,2026-06-01,93.0,35.0,9,529.94,store
2672,556,2026-06-01,54.0,48.0,2,485.03,mobile
2673,116,2026-06-01,12.0,33.0,6,463.99,mobile
2674,798,2026-06-01,31.0,48.0,8,476.78,mobile
2675,934,2026-06-01,76.0,13.0,4,519.47,mobile
2676,1353,2026-06-01,36.0,3.0,2,283.05,mobile
2677,1080,2026-06-01,51.0,46.0,1,135.8,mobile
2678,1071,2026-06-01,13.0,14.0,3,43.84,store
2679,747,2026-06-01,84.0,47.0,7,434.52,mobile
2680,209,2026-06-01,48.0,4.0,5,638.17,store
2681,991,2026-06-01,37.0,21.0,7,132.89,store
2682,868,2026-06-01,21.0,2.0,2,322.41,store
2683,1253,2026-06-01,51.0,23.0,9,406.15,store
2684,663,2026-06-01,2.0,49.0,2,55.5,mobile
2685,1085,2026-06-01,28.0,50.0,9,308.54,store
2686,182,2026-06-01,66.0,33.0,8,427.12,store
2687,445,2026-06-01,35.0,35.0,6,575.09,mobile
2688,1544,2026-06-01,94.0,1.0,2,101.64,store
2689,16,2026-06-01,57.0,39.0,6,442.29,mobile
2690,813,2026-06-01,6.0,13.0,8,458.01,mobile
2691,1085,2026-06-01,32.0,28.0,9,576.09,store
2692,1298,2026-06-01,20.0,41.0,1,398.75,store
2693,401,2026-06-01,73.0,41.0,3,446.65,web
2694,531,2026-06-01,12.0,32.0,7,229.64,mobile
2695,313,2026-06-01,16.0,38.0,8,307.92,store
2696,513,2026-06-01,34.0,6.0,1,388.52,store
2697,1072,2026-06-01,83.0,41.0,7,423.9,mobile
2698,1189,2026-06-01,18.0,15.0,1,103.47,web
2699,817,2026-06-01,64.0,17.0,8,506.11,mobile
2700,1002,2026-06-01,58.0,4.0,8,653.93,mobile
2701,1663,2026-06-01,5.0,44.0,10,432.02,web
2702,89,2026-06-01,76.0,38.0,8,284.36,web
2703,1619,2026-06-01,78.0,9.0,3,0.0,mobile
2704,667,2026-06-01,69.0,14.0,10,52.01,web
2705,773,2026-06-01,95.0,17.0,3,433.74,store
2706,1364,2026-06-01,92.0,12.0,6,472.31,mobile
2707,1409,2026-06-01,73.0,48.0,6,485.8,web
2708,1026,2026-06-01,20.0,48.0,10,489.11,mobile
2709,1425,2026-06-01,48.0,16.0,8,10.22,mobile
2710,339,2026-06-01,74.0,49.0,2,47.27,web
2711,831,2026-06-01,57.0,31.0,1,25.17,web
2712,51,2026-06-01,73.0,4.0,5,668.37,web
2713,1098,2026-06-01,39.0,8.0,3,164.37,store
2714,1448,2026-06-01,9.0,38.0,10,310.88,store
2715,566,2026-06-01,91.0,22.0,7,54.59,store
2716,1590,2026-06-01,3.0,46.0,8,133.54,mobile
2717,330,2026-06-01,75.0,16.0,-7,11.86,store
2718,478,2026-06-01,58.0,35.0,5,505.14,web
2719,778,2026-06-01,22.0,12.0,10,482.16,mobile
2720,1208,2026-06-01,7.0,25.0,2,568.66,mobile
2721,682,2026-06-01,63.0,11.0,8,257.3,store
2722,1058,2026-06-01,91.0,45.0,3,440.55,mobile
2723,1158,2026-06-01,40.0,20.0,6,423.02,store
2724,689,2026-06-01,7.0,18.0,7,12.67,mobile
2725,142,2026-06-01,49.0,49.0,1,48.12,web
2726,532,2026-06-01,29.0,32.0,1,224.33,web
2727,855,2026-06-01,12.0,16.0,6,12.19,mobile
2728,428,2026-06-01,30.0,32.0,10,217.33,mobile
2729,523,2026-06-01,33.0,6.0,1,390.44,store
2730,525,2026-06-01,8.0,24.0,4,529.72,mobile
2731,773,2026-06-01,99.0,30.0,1,418.07,store
2732,891,2026-06-01,51.0,28.0,4,627.25,store
2733,1219,2026-06-01,24.0,42.0,9,337.5,store
2734,636,2026-06-01,21.0,,6,283.88,mobile
2735,785,2026-06-01,18.0,21.0,4,142.97,mobile
2736,359,2026-06-01,37.0,2.0,-7,330.39,web
2737,1569,2026-06-01,23.0,20.0,2,438.42,web
2738,1236,2026-06-01,74.0,5.0,-9,526.31,store
2739,893,2026-06-01,61.0,38.0,10,275.89,mobile
2740,119,2026-06-01,1.0,15.0,4,97.06,store
2741,921,2026-06-01,88.0,28.0,2,537.77,mobile
2742,1375,2026-06-01,28.0,43.0,10,361.47,mobile
2743,513,2026-06-01,65.0,7.0,10,0.0,mobile
2744,959,2026-06-01,67.0,16.0,4,12.16,web
2745,1607,2026-06-01,86.0,40.0,7,100.87,web
2746,1260,2026-06-01,31.0,40.0,6,127.11,store
2747,725,2026-06-01,41.0,33.0,1,390.77,store
2748,365,2026-06-01,59.0,31.0,2,24.43,mobile
2749,1406,2026-06-01,92.0,50.0,10,310.74,web
2750,1536,2026-06-01,45.0,33.0,8,364.87,web
2751,1587,2026-06-01,22.0,39.0,4,453.39,mobile
2752,499,2026-06-01,76.0,8.0,1,154.36,mobile
2753,1573,2026-06-01,84.0,9.0,6,-7.74,web
2754,1458,2026-06-01,28.0,15.0,9,93.02,mobile
2755,1278,2026-06-01,17.0,13.0,9,421.34,mobile
2756,1628,2026-06-01,11.0,33.0,2,426.27,web
2757,753,2026-06-01,,10.0,6,523.57,store
2758,1503,2026-06-01,66.0,29.0,2,773.72,web
2759,1072,2026-06-01,24.0,47.0,2,376.41,store
2760,1147,2026-06-01,15.0,40.0,9,106.72,mobile
2761,791,2026-06-01,81.0,20.0,7,399.51,store
2762,1117,2026-06-01,15.0,5.0,4,542.88,mobile
2763,885,2026-06-01,97.0,13.0,6,518.53,web
2764,567,2026-06-01,51.0,15.0,1,100.35,web
2765,1303,2026-06-01,42.0,36.0,3,67.63,mobile
2766,1082,2026-06-01,84.0,16.0,1,10.91,mobile
2767,1194,2026-06-01,85.0,37.0,6,446.46,mobile
2768,235,2026-06-01,99.0,17.0,6,532.92,web
2769,1490,2026-06-01,73.0,47.0,3,364.38,store
2770,1602,2026-06-01,52.0,34.0,6,296.72,mobile
2771,917,2026-06-01,28.0,36.0,7,57.66,mobile
2772,347,2026-06-01,90.0,29.0,7,653.42,store
2773,1089,2026-06-01,10.0,17.0,7,525.92,web
2774,777,2026-06-01,40.0,10.0,8,486.79,mobile
2775,1090,2026-06-01,34.0,20.0,6,423.51,store
2776,999,2026-06-01,80.0,25.0,8,502.82,web
2777,827,2026-06-01,16.0,39.0,6,538.52,mobile
2778,1585,2026-06-01,28.0,5.0,5,490.6,web
2779,523,2026-06-01,15.0,40.0,6,110.44,web
2780,1588,2026-06-01,54.0,47.0,9,391.53,store
2781,829,2026-06-01,62.0,8.0,7,168.68,store
2782,803,2026-06-01,28.0,6.0,3,412.18,mobile
2783,1308,2026-06-01,57.0,49.0,2,44.52,web
2784,1535,2026-06-01,74.0,4.0,6,681.59,web
2785,150,2026-06-01,94.0,18.0,3,10.65,mobile
2786,1558,2026-06-01,92.0,33.0,5,357.75,mobile
2787,669,2026-06-01,100.0,46.0,7,116.38,store
2788,1186,2026-06-01,24.0,23.0,4,390.93,store
2789,125,2026-06-01,74.0,28.0,3,595.3,web
2790,1289,2026-06-01,88.0,27.0,4,515.26,store
2791,158,2026-06-01,86.0,7.0,4,66.81,web
2792,366,2026-06-01,22.0,44.0,8,493.01,store
2793,1393,2026-06-01,17.0,16.0,1,11.78,store
2794,312,2026-06-01,6.0,50.0,8,393.27,store
2795,70,2026-06-01,89.0,29.0,10,777.21,mobile
2796,1102,2026-06-01,87.0,48.0,3,408.98,web
2797,499,2026-06-01,81.0,2.0,7,308.77,store
2798,508,2026-06-01,19.0,38.0,4,273.1,store
2799,863,2026-06-01,29.0,14.0,4,51.86,mobile
2800,766,2026-06-01,37.0,23.0,2,408.58,web
2801,800,2026-06-01,20.0,2.0,10,284.86,web
2802,599,2026-06-01,15.0,34.0,7,327.98,store
2803,474,2026-06-01,99.0,18.0,5,13.0,mobile
2804,408,2026-06-01,29.0,22.0,3,67.47,web
2805,1424,2026-06-01,77.0,37.0,3,480.9,mobile
2806,869,2026-06-01,6.0,1.0,8,100.27,mobile
2807,947,2026-06-01,81.0,48.0,10,489.63,web
2808,1631,2026-06-01,4.0,22.0,5,66.06,web
2809,192,2026-06-01,23.0,36.0,5,59.44,web
2810,690,2026-06-01,43.0,3.0,1,221.37,mobile
2811,1134,2026-06-01,29.0,32.0,7,213.99,mobile
2812,744,2026-06-01,61.0,40.0,3,109.13,web
2813,397,2026-06-01,2.0,27.0,8,620.59,mobile
2814,47,2026-06-01,30.0,39.0,4,519.42,mobile
2815,770,2026-06-01,45.0,12.0,1,488.53,web
2816,284,2026-06-01,89.0,32.0,3,194.47,store
2817,778,2026-06-01,28.0,2.0,4,304.1,store
2818,1510,2026-06-01,43.0,27.0,2,533.98,store
2819,772,2026-06-01,78.0,12.0,2,520.3,mobile
2820,643,2026-06-01,74.0,40.0,3,120.29,mobile
2821,1552,2026-06-01,45.0,26.0,6,35.69,store
2822,1465,2026-06-01,8.0,46.0,4,117.81,web
2823,1324,2026-06-01,27.0,41.0,7,373.82,web
2824,602,2026-06-01,74.0,10.0,9,519.48,store
2825,385,2026-06-01,66.0,17.0,1,505.48,web
2826,1115,2026-06-01,38.0,6.0,1,439.28,web
2827,1529,2026-06-01,100.0,14.0,7,43.95,store
2828,1037,2026-06-01,4.0,48.0,8,463.77,mobile
2829,935,2026-06-01,36.0,5.0,10,542.84,mobile
2830,637,2026-06-01,2.0,18.0,10,10.42,web
2831,464,2026-06-01,51.0,1.0,7,108.74,web
2832,492,2026-06-01,64.0,20.0,1,507.85,web
2833,598,2026-06-01,38.0,2.0,4,300.7,mobile
2834,1259,2026-06-01,43.0,16.0,4,10.99,store
2835,724,2026-06-01,62.0,5.0,3,440.44,web
2836,1361,2026-06-01,56.0,31.0,10,24.71,web
2837,546,2026-06-01,50.0,32.0,1,231.32,store
2838,1287,2026-06-01,19.0,20.0,7,427.45,store
2839,414,2026-06-01,72.0,5.0,7,481.14,web
2840,1347,2026-06-01,67.0,14.0,2,50.37,store
2841,859,2026-06-01,100.0,15.0,5,92.31,web
2842,1322,2026-06-01,94.0,26.0,5,32.69,store
2843,218,2026-06-01,91.0,15.0,1,97.65,store
2844,29,2026-06-01,78.0,14.0,6,44.56,web
2845,691,2026-06-01,51.0,32.0,7,206.87,web
2846,323,2026-06-01,31.0,18.0,5,11.51,web
2847,739,2026-06-01,45.0,38.0,1,321.36,web
2848,1473,2026-06-01,66.0,3.0,4,247.56,web
2849,34,2026-06-01,24.0,20.0,2,421.87,store
2850,764,2026-06-01,4.0,2.0,10,359.71,store
2851,842,2026-06-01,77.0,1.0,8,102.62,store
2852,646,2026-06-01,28.0,43.0,8,368.31,web
2853,804,2026-06-01,100.0,5.0,7,532.72,web
2854,1274,2026-06-01,13.0,39.0,1,522.35,mobile
2855,1503,2026-06-01,99.0,20.0,4,499.3,web
2856,891,2026-06-01,96.0,38.0,2,303.5,web
2857,47,2026-06-01,51.0,46.0,7,119.51,mobile
2858,716,2026-06-01,46.0,33.0,7,408.94,store
2859,325,2026-06-01,79.0,33.0,1,398.02,store
2860,1271,2026-06-01,39.0,22.0,10,53.72,store
2861,1258,2026-06-01,57.0,47.0,6,424.63,store
2862,588,2026-06-01,46.0,34.0,7,300.2,mobile
2863,1109,2026-06-01,5.0,33.0,-6,406.65,web
2864,1294,2026-06-01,75.0,10.0,7,433.67,mobile
2865,1437,2026-06-01,1.0,47.0,8,447.49,store
2866,126,2026-06-01,1.0,25.0,4,552.59,mobile
2867,1258,2026-06-01,72.0,24.0,9,510.18,store
2868,1086,2026-06-01,17.0,43.0,9,446.7,store
2869,237,2026-06-01,53.0,48.0,5,528.95,store
2870,484,2026-06-01,51.0,10.0,8,444.14,mobile
2871,1239,2026-06-01,9.0,21.0,10,144.18,web
2872,621,2026-06-01,51.0,18.0,7,10.38,web
2873,1433,2026-06-01,18.0,14.0,4,45.43,mobile
2874,1214,2026-06-01,40.0,50.0,5,372.48,web
2875,1026,2026-06-01,36.0,7.0,1,66.16,web
2876,1232,2026-06-01,82.0,34.0,1,324.28,store
2877,1347,2026-06-01,47.0,47.0,1,348.8,mobile
2878,1366,2026-06-01,74.0,26.0,5,39.66,store
2879,858,2026-06-01,56.0,38.0,5,263.78,web
2880,333,2026-06-01,4.0,5.0,2,539.64,mobile
2881,1292,2026-06-01,47.0,42.0,4,359.4,store
2882,1138,2026-06-01,93.0,28.0,6,617.75,store
2883,1281,2026-06-01,11.0,8.0,3,152.37,mobile
2884,569,2026-06-01,99.0,14.0,2,40.47,store
2885,617,2026-06-01,2.0,33.0,7,385.29,web
2886,517,2026-06-01,87.0,8.0,7,171.34,web
2887,409,2026-06-01,63.0,50.0,4,347.89,web
2888,568,2026-06-01,80.0,29.0,7,761.06,web
2889,791,2026-06-01,61.0,9.0,6,477.91,store
2890,1211,2026-06-01,40.0,24.0,8,491.46,web
2891,850,2026-06-01,52.0,26.0,8,36.87,store
2892,13,2026-06-01,91.0,28.0,2,596.91,mobile
2893,785,2026-06-01,28.0,20.0,7,434.7,mobile
2894,717,2026-06-01,90.0,23.0,4,373.79,web
2895,1276,2026-06-01,2.0,44.0,4,396.86,web
2896,711,2026-06-01,54.0,33.0,9,398.31,mobile
2897,758,2026-06-01,22.0,24.0,9,505.24,web
2898,556,2026-06-01,59.0,22.0,9,52.68,mobile
2899,1548,2026-06-01,42.0,5.0,5,479.55,web
2900,1327,2026-06-01,3.0,40.0,6,118.16,mobile
2901,392,2026-06-01,43.0,2.0,6,292.55,web
2902,708,2026-06-01,8.0,45.0,2,459.7,store
2903,1610,2026-06-01,30.0,2.0,1,328.38,mobile
2904,1607,2026-06-01,78.0,21.0,1,137.39,web
2905,677,2026-06-01,32.0,32.0,1,227.41,store
2906,816,2026-06-01,67.0,5.0,6,550.48,store
2907,1208,2026-06-01,19.0,7.0,9,68.1,store
2908,1137,2026-06-01,91.0,10.0,4,545.88,store
2909,435,2026-06-01,91.0,32.0,6,185.87,web
2910,58,2026-06-01,10.0,45.0,8,430.91,mobile
2911,1448,2026-06-01,54.0,50.0,6,333.99,web
2912,1589,2026-06-01,46.0,15.0,1,104.93,mobile
2913,1413,2026-06-01,70.0,50.0,4,308.82,web
2914,1267,2026-06-01,26.0,14.0,4,39.85,store
2915,1465,2026-06-01,,33.0,8,375.91,mobile
2916,434,2026-06-01,80.0,15.0,7,94.61,store
2917,376,2026-06-01,14.0,9.0,9,461.03,mobile
2918,1426,2026-06-01,67.0,18.0,7,12.68,mobile
2919,1527,2026-06-01,38.0,28.0,9,508.75,mobile
2920,664,2026-06-01,70.0,29.0,3,787.02,store
2921,753,2026-06-01,82.0,40.0,6,110.14,store
2922,810,2026-06-01,80.0,43.0,9,365.67,mobile
2923,1490,2026-06-01,2.0,1.0,1,111.36,store
2924,1123,2026-06-01,85.0,50.0,10,351.64,store
2925,478,2026-06-01,13.0,47.0,8,405.81,web
2926,634,2026-06-01,5.0,33.0,9,414.21,web
2927,758,2026-06-01,72.0,46.0,9,140.74,web
2928,468,2026-06-01,63.0,44.0,8,417.58,store
2929,1607,2026-06-01,57.0,31.0,6,23.02,web
2930,584,2026-06-01,97.0,23.0,4,431.27,mobile
2931,1010,2026-06-01,97.0,33.0,7,406.71,web
2932,199,2026-06-01,36.0,7.0,6,68.84,store
2933,709,2026-06-01,72.0,16.0,7,10.99,store
2934,1566,2026-06-01,41.0,13.0,7,418.03,web
2935,1403,2026-06-01,13.0,19.0,8,552.06,store
2936,813,2026-06-01,99.0,46.0,7,140.89,store
2937,590,2026-06-01,96.0,48.0,9,410.94,web
2938,538,2026-06-01,81.0,37.0,7,569.69,mobile
2939,1460,2026-06-01,23.0,3.0,5,281.44,store
2940,1569,2026-06-01,35.0,32.0,9,203.85,store
2941,1428,2026-06-01,23.0,3.0,10,235.77,web
2942,861,2026-06-01,37.0,23.0,8,360.5,web
2943,1322,2026-06-01,37.0,28.0,4,508.71,store
2944,1223,2026-06-01,6.0,9.0,3,512.27,store
2945,1550,2026-06-01,54.0,9.0,10,470.4,store
2946,700,2026-06-01,39.0,32.0,2,225.3,store
